idx,smiles,P-gp,group,img_path
1164.0,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.0,train,../data/images/P-gp/1164.png
1165.0,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,1.0,train,../data/images/P-gp/1165.png
1166.0,O=C(O)c1cn(Cc2ccc3c(c2)CCC3O)c2cccc(F)c2c1=O,1.0,train,../data/images/P-gp/1166.png
1167.0,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@H]65)C2)C1,1.0,train,../data/images/P-gp/1167.png
1168.0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1.0,train,../data/images/P-gp/1168.png
1169.0,CC(=O)[C@H]1CC[C@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,1.0,train,../data/images/P-gp/1169.png
1170.0,Cc1[nH]c(-c2ccccc2)c(O)c1C(=O)OC12CC3CC(CC(C3)C1)C2,0.0,train,../data/images/P-gp/1170.png
1171.0,N=C(N)N/N=C/c1c(Cl)cccc1Cl,0.0,train,../data/images/P-gp/1171.png
1172.0,COc1cc2c(cc1OCCCCCOc1cc3c(cc1OC)C(=O)N1CCC[C@H]1C(=O)N3)N=C[C@@H]1CCCN1C2=O,1.0,train,../data/images/P-gp/1172.png
1173.0,c1cc(Cn2cnc3ccccc32)cc(-c2nn[nH]n2)c1,0.0,train,../data/images/P-gp/1173.png
1174.0,COc1cc2nc(N3CCN(C(=O)CCC4=[N+]5C(=Cc6c(C)cc(C)n6[B-]5(F)F)C=C4)CC3)nc(N)c2cc1OC,1.0,train,../data/images/P-gp/1174.png
1175.0,Cc1c2oc3c(C)cnc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,1.0,train,../data/images/P-gp/1175.png
1176.0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1.0,train,../data/images/P-gp/1176.png
1177.0,Cc1nnc2n1N=C(c1cc(F)c(Cl)cc1Cl)/C(=C/c1ccc3c(c1)OCO3)S2,0.0,train,../data/images/P-gp/1177.png
1178.0,CC1=CC(C2/C(=N/O)C=C(C)CC2(C)C)C(O)C(C)(C)C1,0.0,train,../data/images/P-gp/1178.png
1179.0,O=C(CSCC(=O)N/N=C/c1cccs1)N/N=C/c1cccs1,0.0,train,../data/images/P-gp/1179.png
1180.0,CCOC(=O)/C(C#N)=C\C=C(/Cl)c1ccc(Cl)cc1,0.0,train,../data/images/P-gp/1180.png
1181.0,O=c1cc2ccccc2nn1Cc1ccccc1Cl,0.0,train,../data/images/P-gp/1181.png
1182.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4cccc(N=[N+]=[N-])c4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,1.0,train,../data/images/P-gp/1182.png
1183.0,CC(=O)NCCCCCCNC(C)=O,0.0,train,../data/images/P-gp/1183.png
1184.0,CCN(CC)CCCNc1nncc2cc3c([nH]c4ccc(OC)cc43)c(C)c12,1.0,train,../data/images/P-gp/1184.png
1185.0,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)c(C)c1,0.0,train,../data/images/P-gp/1185.png
1186.0,COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.0,train,../data/images/P-gp/1186.png
1187.0,CC(=O)OCOC(=O)CCCc1cc2c(cc1OC(C)=O)Oc1cc(OC(C)=O)c(CCCC(=O)OCOC(C)=O)cc1C21OC(=O)c2cc(C(=O)OCOC(C)=O)ccc21,0.0,train,../data/images/P-gp/1187.png
1188.0,COc1cc2c(cc1OCCCN1CCN(c3cc(=O)oc4c(C)c(OC)ccc34)CC1)N=C[C@@H]1CCCN1C2=O,1.0,train,../data/images/P-gp/1188.png
1189.0,CN1/C(=C\C=C\C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,1.0,train,../data/images/P-gp/1189.png
1190.0,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccc(-c2cccc([N+](=O)[O-])c2)c1,0.0,train,../data/images/P-gp/1190.png
1191.0,Cc1cccc2c1C(=O)[C@](C)([C@]1(C)Nc3cccc(C)c3C1=O)N2,0.0,train,../data/images/P-gp/1191.png
1192.0,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O,0.0,train,../data/images/P-gp/1192.png
1193.0,COc1ccc2c(c1)/c(=C/c1ccc(N(C)C)cc1)c1cc(-c3ccccc3)[n+](C)n12,1.0,train,../data/images/P-gp/1193.png
1194.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,0.0,train,../data/images/P-gp/1194.png
1195.0,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1.0,train,../data/images/P-gp/1195.png
1196.0,CCC[C@H](NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1ccccc1)C(=O)OC,0.0,train,../data/images/P-gp/1196.png
1197.0,COc1ccc(-c2c3c(n([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)c(=S)c2C#N)CC(C)(C)CC3=O)cc1,0.0,train,../data/images/P-gp/1197.png
1198.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,train,../data/images/P-gp/1198.png
1199.0,Oc1ccc(C=NNC(=S)Nc2cccnc2)nc1,0.0,train,../data/images/P-gp/1199.png
1200.0,CC[n+]1c(/C=C/c2ccc(N(CCCl)CCCl)cc2)ccc2cc(NC(=O)/C=C/c3ccccc3)ccc21,1.0,train,../data/images/P-gp/1200.png
1201.0,O=c1c(Cc2ccc(O)cc2)nc2c(CC3CCCC3)[nH]c(-c3ccc(O)cc3)cn1-2,0.0,train,../data/images/P-gp/1201.png
1202.0,Nc1nc(N)nc(N)n1,0.0,train,../data/images/P-gp/1202.png
1203.0,O=[N+]([O-])c1cc(CCl)ccc1CCl,0.0,train,../data/images/P-gp/1203.png
1204.0,CCCCCCCCCCCCCCCC(=O)OCC1OC(OC)C2NP(=O)(N(CCCl)CCCl)OC1C2O,0.0,train,../data/images/P-gp/1204.png
1205.0,COc1ccc(OC)c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1,1.0,train,../data/images/P-gp/1205.png
1206.0,COc1ccc(/C=C2\C[C@H]3[C@@H]4CCC5=C/C(=N/O)CC[C@]5(C)[C@H]4CC[C@]3(C)\C2=N\O)cc1,0.0,train,../data/images/P-gp/1206.png
1207.0,CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2ccc(C(=O)Nc3cccc(N(CCCl)NN)c3)cc2)c1,1.0,train,../data/images/P-gp/1207.png
1208.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0.0,train,../data/images/P-gp/1208.png
1209.0,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,1.0,train,../data/images/P-gp/1209.png
1210.0,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)OC(C)C)n2)cc1,0.0,train,../data/images/P-gp/1210.png
1211.0,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0.0,train,../data/images/P-gp/1211.png
1212.0,CN1CCc2c1nc1ccccc1c2NC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,train,../data/images/P-gp/1212.png
1213.0,N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.0,train,../data/images/P-gp/1213.png
1214.0,CNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,1.0,train,../data/images/P-gp/1214.png
1215.0,Cc1ccc(/C=C2\CN(C(=O)CCSCCS(=O)(=O)O)C/C(=C\c3ccc(C)cc3)C2=O)cc1,0.0,train,../data/images/P-gp/1215.png
1216.0,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0.0,train,../data/images/P-gp/1216.png
1217.0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)N(C(=O)CCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)(C)C)CC4CCl)CC3CCl,1.0,train,../data/images/P-gp/1217.png
1218.0,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,1.0,train,../data/images/P-gp/1218.png
1219.0,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,train,../data/images/P-gp/1219.png
1220.0,OCC(CCc1c[nH]c2ccccc12)c1c[nH]c2ccccc12,0.0,train,../data/images/P-gp/1220.png
1221.0,O=C(O)CCCc1cc2c(cc1O)Oc1cc(O)c(CCCC(=O)O)cc1C21OC(=O)c2cc(C(=O)O)ccc21,0.0,train,../data/images/P-gp/1221.png
1222.0,O=C(O)c1cn(Cc2ccc(-c3ccc(F)nc3)cn2)c2c(F)cccc2c1=O,0.0,train,../data/images/P-gp/1222.png
1223.0,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4=C5C[C@H](O)[C@H](O)[C@@](C)(CO)[C@@]5(C)CC[C@]43C)[C@@H]2C1,0.0,train,../data/images/P-gp/1223.png
1224.0,CN(CCc1ccccn1)c1nc(-c2ccncc2)nc2c1CN(C(=O)Nc1cccc(F)c1)CC2,1.0,train,../data/images/P-gp/1224.png
1225.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(N(C)C)c1)C2,1.0,train,../data/images/P-gp/1225.png
1226.0,O=c1c2c3c(sc2nc2n1N=CN(c1ccc(Cl)cc1)C2)CCCC3,0.0,train,../data/images/P-gp/1226.png
1227.0,Nc1nc(=S)c2[nH]cnc2[nH]1,0.0,train,../data/images/P-gp/1227.png
1228.0,N#C[C@H]1C(=S)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(c2ccccc2)=C[C@@H]1c1ccccc1,0.0,train,../data/images/P-gp/1228.png
1229.0,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,1.0,train,../data/images/P-gp/1229.png
1230.0,Cc1ccc2c(N)c3c(nc2c1)N(Cc1ccccc1)CC3,0.0,train,../data/images/P-gp/1230.png
1231.0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1.0,train,../data/images/P-gp/1231.png
1232.0,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0.0,train,../data/images/P-gp/1232.png
1233.0,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,1.0,train,../data/images/P-gp/1233.png
1234.0,CCCC(CCC)C(=O)O,0.0,train,../data/images/P-gp/1234.png
1235.0,CN(C)c1ccc2c(-c3ccc(C(=O)O)s3)c3ccc(=[N+](C)C)cc-3[se]c2c1,1.0,train,../data/images/P-gp/1235.png
1236.0,C=C1C(C(O)C[C@H](C)C2O[C@@]3(CCCCO3)CCC2C)O[C@@H]2CCC3(CCC(/C=C/[C@@H](C)C4CC(C)=CC5(O4)O[C@H](C[C@](C)(O)C(=O)O)CCC5O)O3)OC2[C@@H]1O,1.0,train,../data/images/P-gp/1236.png
1237.0,CC(C)NCCNc1ccc2ncnc3c2c1C(=O)c1ccccc1-3,0.0,train,../data/images/P-gp/1237.png
1238.0,CC(C)n1c2c([n+](C)c1C=Cc1ccccc1)C(=O)c1ccccc1C2=O,1.0,train,../data/images/P-gp/1238.png
1239.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(F)c(NC(=O)c3cc(OC)c(OC)c(OC)c3)c1)C2=O,1.0,train,../data/images/P-gp/1239.png
1240.0,CC(=O)O[C@H](CCC(C)(C)O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/P-gp/1240.png
1241.0,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cccc(F)c2-c2nnnn2C)cc1F,1.0,train,../data/images/P-gp/1241.png
1242.0,COc1c(O)cc2c(c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,1.0,train,../data/images/P-gp/1242.png
1243.0,O=C1Nc2ccccc2SC1C1SC(=S)N(Cc2ccccc2)C1=O,0.0,train,../data/images/P-gp/1243.png
1244.0,CN(C)C(=S)SN(C)C(=O)Nc1ccccc1,0.0,train,../data/images/P-gp/1244.png
1245.0,CC(C=CC=C(C)C(=O)OC1C[C@H](COC2OC(CO)[C@@H](O)C(O)[C@H]2O)C(O)[C@H](O)C1O)=C/C=C/C=C(C)/C=C/C=C(C)C(=O)O[C@@H]1OC(COC2OC(CO)[C@@H](O)C(O)[C@H]2O)C(O)[C@H](O)C1O,1.0,train,../data/images/P-gp/1245.png
1246.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1.0,train,../data/images/P-gp/1246.png
1247.0,Cc1nnsc1C(=O)NC1(C(=O)N[C@H](C)c2ccc(-n3nc(Cl)c4ccccc43)cc2F)CC1,1.0,train,../data/images/P-gp/1247.png
1248.0,COc1ccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,0.0,train,../data/images/P-gp/1248.png
1249.0,C[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](C2)[C@@H](C)C(=O)O1,1.0,train,../data/images/P-gp/1249.png
1250.0,O=C1C=CC(=O)c2nc3c(cc21)CCC3,1.0,train,../data/images/P-gp/1250.png
1251.0,CCCCCCCCCCCCCCCCCCNc1ccn(C2OC(COP(=O)(O)OCC3OC(n4cc(F)c(=O)[nH]c4=O)CC3O)C(O)C2O)c(=O)n1,0.0,train,../data/images/P-gp/1251.png
1252.0,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CN(C(=O)c2ccc(OCCN3CCCCC3)cc2)C/C1=C\c1ccc([N+](=O)[O-])cc1,1.0,train,../data/images/P-gp/1252.png
1253.0,CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6CC(C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(C)=O)O[C@@H]1C,1.0,train,../data/images/P-gp/1253.png
1254.0,COC1CC(C)C(OC)c2cc(O)cc(c2O)NC(=O)/C(C)=C/C=C\C(C)C(OC(N)=O)/C(C)=C\C(C)C1OC,1.0,train,../data/images/P-gp/1254.png
1255.0,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@@H](OC(=O)c1ccc(OC)c(OC)c1)C2,1.0,train,../data/images/P-gp/1255.png
1256.0,CCCCCCCCCC=C1CCC(CN2CCOCC2)C1=O,0.0,train,../data/images/P-gp/1256.png
1257.0,CN/C(=N\S(=O)(=O)N1CCCCC1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,0.0,train,../data/images/P-gp/1257.png
1258.0,COc1ccc2o/c(=N/c3ccccc3)c(C(N)=O)cc2c1,0.0,train,../data/images/P-gp/1258.png
1259.0,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1.0,train,../data/images/P-gp/1259.png
1260.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/P-gp/1260.png
1261.0,COC1C(O)CC(OC2CC(Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](OC3CC(OC4CC(OC6CC(C)(O)C(OC(C)=O)C(C)O6)C(O)C(C)O4)C(O)C(C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)OC(C)C2OC(C)=O)OC1C,1.0,train,../data/images/P-gp/1261.png
1262.0,C[C@@H]1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0.0,train,../data/images/P-gp/1262.png
1263.0,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,1.0,train,../data/images/P-gp/1263.png
1264.0,N#CC1(c2ccncc2)CCN(Cc2cc3c(c4ccccc24)CN([C@H]2CCCC[C@@H]2O)C3=O)CC1,1.0,train,../data/images/P-gp/1264.png
1265.0,Nc1ccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccc(F)c43)nc2)cn1,0.0,train,../data/images/P-gp/1265.png
1266.0,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,0.0,train,../data/images/P-gp/1266.png
1267.0,COc1ccc(Cc2c(-c3ccc(C)cc3)n[nH]c(=O)c2-c2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)cc1,0.0,train,../data/images/P-gp/1267.png
1268.0,CCSC1=NC(=Cc2ccccc2O)C(=O)N1,0.0,train,../data/images/P-gp/1268.png
1269.0,CO[P@](=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,0.0,train,../data/images/P-gp/1269.png
1270.0,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,1.0,train,../data/images/P-gp/1270.png
1271.0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)N(CCCl)N=O)CC[C@@H]12,0.0,train,../data/images/P-gp/1271.png
1272.0,CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3=CC[C@]12C,0.0,train,../data/images/P-gp/1272.png
1273.0,C=C(O)CN1(CCN2(CCN(CC(=O)O)(CC(=O)NCCCC)->[Eu]<-2<-1)CC(=O)O)CC(=O)NCCCC,0.0,train,../data/images/P-gp/1273.png
1274.0,Oc1cccc2cccnc12,0.0,train,../data/images/P-gp/1274.png
1275.0,C[C@]12CCC(=O)C=C1CC[C@H]1[C@H]2[C@@H](O)C[C@@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,1.0,train,../data/images/P-gp/1275.png
1276.0,CN(CCc1ccccn1)c1nc(-c2ccncc2)nc2c1CN(C(=O)NC(C)(C)C)CC2,1.0,train,../data/images/P-gp/1276.png
1277.0,COc1ccc2c(NCCCCCCCCNc3c4ccccc4nc4cc(OC)ccc34)c3ccccc3nc2c1,1.0,train,../data/images/P-gp/1277.png
1278.0,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,0.0,train,../data/images/P-gp/1278.png
1279.0,COc1c(C(=O)N[C@H]2CCCC[C@@H]2O)cc(Cc2ccc(-c3cnn(C)c3)nc2)c2ccccc12,0.0,train,../data/images/P-gp/1279.png
1280.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@H]2Cc3ccccc3N2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc21)C1CCCCC1,1.0,train,../data/images/P-gp/1280.png
1281.0,N#Cc1c(=O)c2cc([N+](=O)[O-])ccc2n2c1[nH]c1ccccc12,0.0,train,../data/images/P-gp/1281.png
1282.0,CC(C)(C)NCC(=O)Nc1c2c(nc3ccccc13)N(Cc1ccccc1)CC2,1.0,train,../data/images/P-gp/1282.png
1283.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,0.0,train,../data/images/P-gp/1283.png
1284.0,CCC1(O)C=CC(=O)C=C1,0.0,train,../data/images/P-gp/1284.png
1285.0,CN1CCc2c1nc1ccccc1c2NC(=O)CN1CCCCC1,1.0,train,../data/images/P-gp/1285.png
1286.0,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.0,train,../data/images/P-gp/1286.png
1287.0,O=C(c1ccccc1)c1c2n(c3c1cc(O)c1ccccc13)CCN2,1.0,train,../data/images/P-gp/1287.png
1288.0,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@@H]1c2c(cc3c(c2OC)OCO3)CCN1C,0.0,train,../data/images/P-gp/1288.png
1289.0,CCNCCC[C@@]1(c2ccccc2)C=C(c2cc(F)ccc2F)CN1C(=O)N(C)C,1.0,train,../data/images/P-gp/1289.png
1290.0,COc1cccc(COc2ccccc2CCc2ccccc2)c1OC,0.0,train,../data/images/P-gp/1290.png
1291.0,CN(C)c1ccc2c(-c3ccc(C(=S)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3[te]c2c1,1.0,train,../data/images/P-gp/1291.png
1292.0,COc1cccc2c1/c(=C/c1ccc(N(C)C)cc1)c1cc(-c3ccccc3)[n+](C)n12,1.0,train,../data/images/P-gp/1292.png
1293.0,CC1(C)CC[C@H]([C@](C)(O)[C@H]2CC[C@@]3(O)C4=CC(=O)[C@@H]5C[C@@H](O)[C@@H](O)C[C@]5(C)[C@H]4CC[C@]23C)O1,0.0,train,../data/images/P-gp/1293.png
1294.0,C[C@]12CC[C@H](O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=N/O)/C(=C/c3ccncc3)C[C@@H]12,0.0,train,../data/images/P-gp/1294.png
1295.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.0,train,../data/images/P-gp/1295.png
1296.0,COc1cc(NCCCCCNC(=N)NC(=N)NC(C)C)c2ncccc2c1,1.0,train,../data/images/P-gp/1296.png
1297.0,CC(=O)O[C@H](CCC(C)(C)O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,train,../data/images/P-gp/1297.png
1298.0,CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1.0,train,../data/images/P-gp/1298.png
1299.0,CC[C@@H](C)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)CC)C(=O)N[C@H](CCCCN)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)OC)C(C)C,1.0,train,../data/images/P-gp/1299.png
1300.0,COC1=CC(=O)C2=C(C1=O)[C@H]1CC[C@]3(C)C(=O)CC[C@H]3[C@@H]1CC2,0.0,train,../data/images/P-gp/1300.png
1301.0,COc1cc(C2=NOC(c3cc(OC)c(OC)c(OC)c3)C2)ccc1OCCCCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2,1.0,train,../data/images/P-gp/1301.png
1302.0,CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3[se]c3cc(N(C)C)ccc23)s1,1.0,train,../data/images/P-gp/1302.png
1303.0,N#CC1(c2ccccn2)CCN(Cc2cc3c(c4ccccc24)CN([C@H]2CCCC[C@@H]2O)C3=O)CC1,1.0,train,../data/images/P-gp/1303.png
1304.0,CC1(C)OC(CP(c2ccccc2)c2ccccc2)C(CP(c2ccccc2)c2ccccc2)O1,1.0,train,../data/images/P-gp/1304.png
1305.0,COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,0.0,train,../data/images/P-gp/1305.png
1306.0,CCC1C[N+]2(CCCC3(C)N=N3)C3CC45c6ccccc6N(C)C4C2CC1C3C5O,1.0,train,../data/images/P-gp/1306.png
1307.0,C[C@@H](NC(=O)C1(NC(=O)c2cncs2)CC1)c1ccc(-n2nc(Cl)c3ccccc32)cc1F,1.0,train,../data/images/P-gp/1307.png
1308.0,Cc1nc2cc(N=Nc3c(C)noc3C)ccc2[nH]1,0.0,train,../data/images/P-gp/1308.png
1309.0,O=C(O)c1cn(Cc2ccc(-c3cccnc3)cn2)c2c(F)cccc2c1=O,0.0,train,../data/images/P-gp/1309.png
1310.0,CN(C)CCNc1ccc2ncnc3c2c1C(=O)c1ccccc1-3,0.0,train,../data/images/P-gp/1310.png
1311.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.0,train,../data/images/P-gp/1311.png
1312.0,CC(C)(C)OC(=O)N1C2C3C4N(C(=O)OC(C)(C)C)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,1.0,train,../data/images/P-gp/1312.png
1313.0,CN(C)c1ccc(/C=c2/c3ccccc3n3c2cc(/C=C/c2ccccc2)[n+]3C)cc1,1.0,train,../data/images/P-gp/1313.png
1314.0,CSCC[C@H](N=C(O)[C@H](CC(C)C)N=C(O)CN=C(O)[C@H](Cc1ccccc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)N=C(O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(=N)O,1.0,train,../data/images/P-gp/1314.png
